beta0_hat,beta1_hat,ci_beta0_low,ci_beta0_high,ci_beta1_low,ci_beta1_high,pvalue_beta1,scenario,scenario_label,n,model
0.6150664864389943,2.11202747667179,-0.09918340191852937,1.329316374796518,1.979119554754647,2.244935398588933,8.503025767102078e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9841961518560254,2.0017601676373427,0.5731085311819264,1.3952837725301244,1.9252648089677051,2.07825552630698,9.126163708201782e-30,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9716341106266133,1.9671371849479198,0.40144466035489557,1.541823560898331,1.861036090401079,2.0732382794947606,1.2439935879668847e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.24553374296971187,2.0291131700983835,-0.4069850059125283,0.898052491851952,1.9076922047758076,2.1505341354209597,2.1473210170647253e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.440534276948183,2.0405725187920307,0.7647250938021243,2.116343460094242,1.9148176595914028,2.166327377992659,4.803671226509869e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5497838015874844,2.041773817594036,0.02648554150830451,1.0730820616666643,1.9443982555902148,2.1391493795978573,4.196510024262194e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9074471025035942,2.004676855413016,0.35035728690749013,1.4645369180996983,1.9010133464381003,2.1083403643879315,3.902743825935534e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7245178710417097,2.0380175736640465,-0.028471618318068215,1.4775073604014877,1.8979009703749692,2.1781341769531237,9.471069626544167e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7505336935079145,2.033340461357305,0.009511229648571762,1.4915561573672573,1.8954506872448482,2.171230235469762,6.522207515763036e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.0129024948948504,2.0265533498448014,0.31282699248967294,1.7129779973000279,1.8962830036726264,2.1568236960169767,1.5192036036976138e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7724755287774381,2.036635652508141,0.13060736130551498,1.4143436962493612,1.9171965518880008,2.156074753128281,1.2365195641605792e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.360174576298325,2.084883490797274,0.6662273979120473,2.0541217546846027,1.9557535057556548,2.214013475838893,5.507373395948247e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.7062116593370575,2.059228678810499,0.9378599819286136,2.4745633367455016,1.9162534730589926,2.2022038845620053,1.237406731849887e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5574598164515296,2.093029766758719,-0.3875931396756582,1.5025127725787175,1.9171739121790894,2.268885621338349,2.1240276236643332e-20,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
